code,name,type,typeName,address,phone,likeCount,mainMenu,price
9302,국수뜨락,1,한식,서울특별시 서울 구로구 구로중앙로19가길 7 하나세인트빌 101호 ,02-862-9868,0,돌솥알밥,7000
9302,국수뜨락,1,한식,서울특별시 서울 구로구 구로중앙로19가길 7 하나세인트빌 101호 ,02-862-9868,0,청국장,6500
9302,국수뜨락,1,한식,서울특별시 서울 구로구 구로중앙로19가길 7 하나세인트빌 101호 ,02-862-9868,0,들깨수제비,6500
9302,국수뜨락,1,한식,서울특별시 서울 구로구 구로중앙로19가길 7 하나세인트빌 101호 ,02-862-9868,0,멸치국수,4500
9303,다독이네 숯불갈비,1,한식,서울특별시 동작구 노량진로 106-5 (노량진동),6101-9299,0,뼈삼겹갈비(200g),11000
9303,다독이네 숯불갈비,1,한식,서울특별시 동작구 노량진로 106-5 (노량진동),6101-9299,0,돼지갈비(수입산 200g),9000
9304,금옥이네,1,한식,서울특별시 동작구 노량진로6길 18 (노량진동),816-3007,0,청국장,5000
9304,금옥이네,1,한식,서울특별시 동작구 노량진로6길 18 (노량진동),816-3007,0,백반,4000
9305,현미식당,1,한식,서울특별시 구로구 구로중앙로 17 (구로동),02-838-6088,0,생고기찌개,6500
9305,현미식당,1,한식,서울특별시 구로구 구로중앙로 17 (구로동),02-838-6088,0,생삼겹살,11000
9305,현미식당,1,한식,서울특별시 구로구 구로중앙로 17 (구로동),02-838-6088,0,해물칼국수,6000
9305,현미식당,1,한식,서울특별시 구로구 구로중앙로 17 (구로동),02-838-6088,0,바지락칼국수,5000
9306,생오리 회전 숯불구이 왕갈비탕,1,한식,서울특별시 동작구 사당로14가길 8 (사당동),525-4491,0,갈비탕,9000
9307,돌쇠와 석쇠,1,한식,서울특별시 동작구 솔밭로 110 (사당동),588-1005,0,목살(180g),11000
9307,돌쇠와 석쇠,1,한식,서울특별시 동작구 솔밭로 110 (사당동),588-1005,0,삼겹살(수입산 180g),8000
9308,사당골,1,한식,서울특별시 동작구 사당로10길 97 (사당동),523-0274,0,오리 회전구이,40000
9308,사당골,1,한식,서울특별시 동작구 사당로10길 97 (사당동),523-0274,0,참숯불구이,40000
9309,풍미원,1,한식,서울특별시 동작구 사당로 253-4 (사당동),594-4579,0,오리주물럭,37000
9310,엄마손김밥,1,한식,서울특별시 동작구 등용로14길 81 (노량진동),817-0779,0,백반,5000
9310,엄마손김밥,1,한식,서울특별시 동작구 등용로14길 81 (노량진동),817-0779,0,김밥,2000
9311,스카이 피자,3,경양식일식,서울특별시 동작구 노량진로6길 86 (노량진동),822-3082,0,치킨,8500
9311,스카이 피자,3,경양식일식,서울특별시 동작구 노량진로6길 86 (노량진동),822-3082,0,피자,8900
9312,배꼽시계,1,한식,서울특별시 동작구 동작대로7길 80 (사당동),522-4234,0,우렁쌈밥,7000
9313,용주골 생고기,1,한식,서울특별시 동작구 동작대로17길 5 (사당동),583-5404,0,갈비탕,8000
9313,용주골 생고기,1,한식,서울특별시 동작구 동작대로17길 5 (사당동),583-5404,0,삼겹살(국내산 200g),13000
9314,맛구이촌,1,한식,서울특별시 동작구 흑석로8길 5 (흑석동),823-6068,0,삼겹살(수입산 170g),6000
9315,보물쌈,1,한식,서울특별시 동작구 상도로 296-2 (상도1동),814-2151,0,칼국수,3000
9316,대가설렁탕,1,한식,서울특별시 동작구 상도로 117 (상도동),813-1211,0,설렁탕,7000
9317,화풍정,1,한식,서울특별시 동작구 상도로 102 (상도동),814-3392,0,시래기밥상,7000
9318,궁중순대보쌈,1,한식,서울특별시 동작구 등용로14길 60 (노량진동),812-0262,0,순대국,7000
9318,궁중순대보쌈,1,한식,서울특별시 동작구 등용로14길 60 (노량진동),812-0262,0,황태해장국,6000
9319,돈까스 참 잘하는 집,3,경양식일식,서울특별시 동작구 보라매로5길 43 (신대방동 보라매삼성쉐르빌),831-9989,0,돈까스,6500
9319,돈까스 참 잘하는 집,3,경양식일식,서울특별시 동작구 보라매로5길 43 (신대방동 보라매삼성쉐르빌),831-9989,0,생선까스,7000
9320,궁중참순대,1,한식,서울특별시 동작구 보라매로5길 15 (신대방동),3284-3288,0,순대국,7000
9321,진미 순대국 감자탕,1,한식,서울특별시 동작구 사당로17나길 2 (사당동),김용산,0,해장국,7000
9321,진미 순대국 감자탕,1,한식,서울특별시 동작구 사당로17나길 2 (사당동),김용산,0,순대국,7000
9322,우리 콩사랑,1,한식,서울특별시 동작구 신대방2길 3 (신대방동),846-8116,0,순두부찌개,6000
9322,우리 콩사랑,1,한식,서울특별시 동작구 신대방2길 3 (신대방동),846-8116,0,콩국수,6000
9323,남원 추어탕,1,한식,서울특별시 동작구 동작대로15길 15 (사당동),522-6243,0,추어탕,7000
9323,남원 추어탕,1,한식,서울특별시 동작구 동작대로15길 15 (사당동),522-6243,0,통추어탕,10000
9324,낙지랑 갈비랑,1,한식,서울특별시 동작구 양녕로25길 2-4 (상도동),825-5700,0,동태찌개,7000
9324,낙지랑 갈비랑,1,한식,서울특별시 동작구 양녕로25길 2-4 (상도동),825-5700,0,김치찌개,7000
9325,아이리스 분식,1,한식,서울특별시 동작구 상도로15길 98 (상도동),827-0288,0,비빔밥,4000
9325,아이리스 분식,1,한식,서울특별시 동작구 상도로15길 98 (상도동),827-0288,0,김치찌개,4000
9344,다이천 마떡,1,한식,서울특별시 노원구 석계로 106 (월계동),02-976-4841,0,어묵(4개),2000
9344,다이천 마떡,1,한식,서울특별시 노원구 석계로 106 (월계동),02-976-4841,0,순대,2000
9344,다이천 마떡,1,한식,서울특별시 노원구 석계로 106 (월계동),02-976-4841,0,떡볶이,2000
9344,다이천 마떡,1,한식,서울특별시 노원구 석계로 106 (월계동),02-976-4841,0,꼬마김밥(4개),2000
9346,대풍참숯갈비,1,한식,서울특별시 논현로76길 8,02-564-6563,0,와규갈비살(150g),18000
9346,대풍참숯갈비,1,한식,서울특별시 논현로76길 8,02-564-6563,0,삼겹살(200g),13000
9346,대풍참숯갈비,1,한식,서울특별시 논현로76길 8,02-564-6563,0,돼지왕갈비(250g),13000
9347,밥리버거 앤 치킨호프,1,한식,서울특별시 언주로 405,02-552-0388,0,교자만두,4000
9347,밥리버거 앤 치킨호프,1,한식,서울특별시 언주로 405,02-552-0388,0,제육덮밥 ,6000
9347,밥리버거 앤 치킨호프,1,한식,서울특별시 언주로 405,02-552-0388,0,비빔국수 ,5000
9348,사랑의 도시락,1,한식,서울특별시 강남구 강남대로94길 55 2층,02-557-1733,0,한식뷔페,6000
9349,임가네민속집,1,한식,서울특별시 강남구 논현로79길 7,02-556-1015,0,뚝배기닭볶음,7000
9349,임가네민속집,1,한식,서울특별시 강남구 논현로79길 7,02-556-1015,0,평양만두국 ,7000
9349,임가네민속집,1,한식,서울특별시 강남구 논현로79길 7,02-556-1015,0,손칼국수,6000
9350,멀티분식,4,기타외식업(다방패스트푸드등),서울특별시 테헤란로8길 13,02-501-3453,0,돌솥비빔밥 ,6000
9350,멀티분식,4,기타외식업(다방패스트푸드등),서울특별시 테헤란로8길 13,02-501-3453,0,칼국수 ,5000
9350,멀티분식,4,기타외식업(다방패스트푸드등),서울특별시 테헤란로8길 13,02-501-3453,0,가정식백반,6000
9351,엄마손김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 언주로 314 ,02-557-5733,0,생야채비빔밥 ,5500
9351,엄마손김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 언주로 314 ,02-557-5733,0,김치볶음밥  ,5500
9351,엄마손김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 언주로 314 ,02-557-5733,0,카레라이스 ,5500
9352,육천중국요리,2,중식,서울특별시 강남구 역삼로 37길 11,02-568-2250,0, 간짜장 ,6000
9352,육천중국요리,2,중식,서울특별시 강남구 역삼로 37길 11,02-568-2250,0, 볶음밥 ,6000
9352,육천중국요리,2,중식,서울특별시 강남구 역삼로 37길 11,02-568-2250,0,짜장면,5000
9354,서평기사식당,1,한식,서울특별시 강남구 개포로 646 지상1층 2호,02-2226-1005,0,특곰탕,8000
9354,서평기사식당,1,한식,서울특별시 강남구 개포로 646 지상1층 2호,02-2226-1005,0,닭계장,8000
9354,서평기사식당,1,한식,서울특별시 강남구 개포로 646 지상1층 2호,02-2226-1005,0,닭곰탕,7000
9355,순대국밥,1,한식,서울특별시 강남구 도곡로 516 지하1층 3호,02-539-5163,0,김치삼겹살찌개,5000
9355,순대국밥,1,한식,서울특별시 강남구 도곡로 516 지하1층 3호,02-539-5163,0,부산돼지머리국밥,6000
9355,순대국밥,1,한식,서울특별시 강남구 도곡로 516 지하1층 3호,02-539-5163,0,순대국,6000
9356,지리산 생고기,1,한식,서울특별시 밤고개로 1길 10 지하2층,02-2040-6776,0,차돌박이(150g),9900
9356,지리산 생고기,1,한식,서울특별시 밤고개로 1길 10 지하2층,02-2040-6776,0,제주오겹살(180g),12000
9356,지리산 생고기,1,한식,서울특별시 밤고개로 1길 10 지하2층,02-2040-6776,0,춘천닭갈비(200g),10000
9357,남도맛집,1,한식,서울특별시 논현로114길 14,02-546-5737,0,순두부찌개,6000
9357,남도맛집,1,한식,서울특별시 논현로114길 14,02-546-5737,0,된장찌개,6000
9357,남도맛집,1,한식,서울특별시 논현로114길 14,02-546-5737,0,청국장,6000
9358,대청김밥,4,기타외식업(다방패스트푸드등),서울특별시 개포로621 SH 지하1층,02-226-2928,0,칼국수,5000
9358,대청김밥,4,기타외식업(다방패스트푸드등),서울특별시 개포로621 SH 지하1층,02-226-2928,0,원조김밥,2000
9358,대청김밥,4,기타외식업(다방패스트푸드등),서울특별시 개포로621 SH 지하1층,02-226-2928,0,비빔밥,5000
9359,비바비보 앤 호프,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로136길 5-3 지상1층 103호,02-545-5982,0,까르보나라,6900
9359,비바비보 앤 호프,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로136길 5-3 지상1층 103호,02-545-5982,0,할라피뇨,6900
9359,비바비보 앤 호프,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로136길 5-3 지상1층 103호,02-545-5982,0,알리오올리오,6900
9360,돈먹고돈내고,1,한식,서울특별시 강남구 언주로114길 5,02-514-1276,0,이베리코(200g),12000
9360,돈먹고돈내고,1,한식,서울특별시 강남구 언주로114길 5,02-514-1276,0,순대국,8000
9360,돈먹고돈내고,1,한식,서울특별시 강남구 언주로114길 5,02-514-1276,0,소머리국밥,12000
9361,자매생고기,1,한식,서울특별시 광진구 자양로15길 96 (자양동),02-456-2737,0,삼겹살,12000
9363,복지로분식,1,한식,서울특별시 중구 동호로11길 40 (신당동 상춘),02-2234-2525,0,즉석떡볶이(2인분),6000
9363,복지로분식,1,한식,서울특별시 중구 동호로11길 40 (신당동 상춘),02-2234-2525,0,김밥,2000
9368,유가,2,중식,서울특별시 중구 퇴계로12길 68 (회현동1가),02-3789-9688,0,짜장면,6000
9368,유가,2,중식,서울특별시 중구 퇴계로12길 68 (회현동1가),02-3789-9688,0,볶음밥,7000
9369,진달래 시래기,1,한식,서울특별시 중구 퇴계로12길 60 (회현동1가),02-752-1208,0,오늘의밥상,9000
9369,진달래 시래기,1,한식,서울특별시 중구 퇴계로12길 60 (회현동1가),02-752-1208,0,무청시래기밥,9000
9370,속초집,1,한식,서울특별시 중구 퇴계로6길 3-6 (회현동1가),02-775-2226,0,황태해장국,6000
9370,속초집,1,한식,서울특별시 중구 퇴계로6길 3-6 (회현동1가),02-775-2226,0,생태찌개,10000
9371,대청마루,1,한식,서울특별시 중구 퇴계로44길 16 (필동2가),02-2285-2650,0,생삼겹살(200g),13000
9371,대청마루,1,한식,서울특별시 중구 퇴계로44길 16 (필동2가),02-2285-2650,0,김치찌개 된장찌개 등,7000
9371,대청마루,1,한식,서울특별시 중구 퇴계로44길 16 (필동2가),02-2285-2650,0,돼지갈비(200g),12000
9372,남도전통순대명가,1,한식,서울특별시 중구 마른내로 121-1 (오장동),02-2277-4115,0,순대국,6000
9372,남도전통순대명가,1,한식,서울특별시 중구 마른내로 121-1 (오장동),02-2277-4115,0,돼지국밥,7000
9373,추억순대국전문점,1,한식,서울특별시 관악구 신림로26길 11 (신림동),02)877-3885,0,뼈해장국,7000
9373,추억순대국전문점,1,한식,서울특별시 관악구 신림로26길 11 (신림동),02)877-3885,0,순대국,6000
9374,우리식당,1,한식,서울특별시 강서구 강서로5나길 144-8,02-2698-7026,0,삼계탕,10000
9376,남원종가집추어탕,1,한식,서울특별시 강남대로48길 8 ,02-3462-6667,0,돈까스 ,7000
9376,남원종가집추어탕,1,한식,서울특별시 강남대로48길 8 ,02-3462-6667,0,추어탕,8000
9377,선우동가게,1,한식,서울특별시 남부순환로359길 10 지하1층,02-572-8887,0,생우동,4000
9377,선우동가게,1,한식,서울특별시 남부순환로359길 10 지하1층,02-572-8887,0, 짜장면 ,4000
9377,선우동가게,1,한식,서울특별시 남부순환로359길 10 지하1층,02-572-8887,0,비빔면 ,5000
9378,이모네손칼국수,1,한식,서울특별시 강남구 언주로69길 9 1층,02-555-0767,0,비빔밥 ,6000
9378,이모네손칼국수,1,한식,서울특별시 강남구 언주로69길 9 1층,02-555-0767,0,닭칼국수,6000
9378,이모네손칼국수,1,한식,서울특별시 강남구 언주로69길 9 1층,02-555-0767,0,멸치칼국수 ,6000
9379,누렁국수,1,한식,서울특별시 강남구 개포로 652 빌딩스타3 지상1층 101호,02-431-0045,0,우국수 ,5500
9379,누렁국수,1,한식,서울특별시 강남구 개포로 652 빌딩스타3 지상1층 101호,02-431-0045,0,진국수(사골육수),5500
9379,누렁국수,1,한식,서울특별시 강남구 개포로 652 빌딩스타3 지상1층 101호,02-431-0045,0,육장국수 ,6000
9380,미도한우마을,1,한식,서울특별시 강남구 삼성로 38 개포빌딩 108호,02-557-3232,0,생삼겹(180g),15000
9380,미도한우마을,1,한식,서울특별시 강남구 삼성로 38 개포빌딩 108호,02-557-3232,0,새싹비빔밥 ,6000
9380,미도한우마을,1,한식,서울특별시 강남구 삼성로 38 개포빌딩 108호,02-557-3232,0,양념돼지갈비(250g),13000
9381,팔팔한상,1,한식,서울특별시 강남구 밤고개로1길 10 ,02-451-1550,0,우렁된장찌개,7000
9381,팔팔한상,1,한식,서울특별시 강남구 밤고개로1길 10 ,02-451-1550,0,제육쌈(흑돼지150g),8000
9382,365일기분좋은날잔치날,1,한식,서울특별시 강남구 도곡로4길 19 ,02-6104-7272,0,김치찌개,7000
9382,365일기분좋은날잔치날,1,한식,서울특별시 강남구 도곡로4길 19 ,02-6104-7272,0, 제육볶음 ,7000
9382,365일기분좋은날잔치날,1,한식,서울특별시 강남구 도곡로4길 19 ,02-6104-7272,0,일반순두부,7000
9383,부부식당,1,한식,서울특별시 강남구 삼성로 343 지상1층 106호,02-563-9241,0, 청국장 ,4000
9383,부부식당,1,한식,서울특별시 강남구 삼성로 343 지상1층 106호,02-563-9241,0, 된장찌개 ,4000
9383,부부식당,1,한식,서울특별시 강남구 삼성로 343 지상1층 106호,02-563-9241,0,김치찌개,4000
9384,신토불이 정육식당,1,한식,서울특별시 강남구 남부순환로 2629,02-3462-4635,0,한우살치살(200g),45000
9384,신토불이 정육식당,1,한식,서울특별시 강남구 남부순환로 2629,02-3462-4635,0,오겹살(200g),13000
9384,신토불이 정육식당,1,한식,서울특별시 강남구 남부순환로 2629,02-3462-4635,0,한우생등심(200g),35000
9385,맛찬,1,한식,서울특별시 강남구 개포로 615 석탑프라자 지하1층 106호,02-459-8478,0,순두부 ,7000
9385,맛찬,1,한식,서울특별시 강남구 개포로 615 석탑프라자 지하1층 106호,02-459-8478,0,백반,7000
9385,맛찬,1,한식,서울특별시 강남구 개포로 615 석탑프라자 지하1층 106호,02-459-8478,0,뚝배기불고기,8000
9386,알리파스타,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로151길 29 1층 101호,02-518-1125,0,알리오올리오 ,6500
9386,알리파스타,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로151길 29 1층 101호,02-518-1125,0,클래식,5500
9386,알리파스타,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로151길 29 1층 101호,02-518-1125,0,통새우볶음밥,6000
9387,양구식당,1,한식,서울특별시 강남구 논현로151길 26,02-548-5848,0,삼겹살(200g),15000
9387,양구식당,1,한식,서울특별시 강남구 논현로151길 26,02-548-5848,0,닭곰탕국밥,8000
9387,양구식당,1,한식,서울특별시 강남구 논현로151길 26,02-548-5848,0,닭칼국수 ,7000
9388,서울밥집 봉천점,1,한식,서울특별시 관악구 봉천동 927-18,-,0,김치찌개,5900
9388,서울밥집 봉천점,1,한식,서울특별시 관악구 봉천동 927-18,-,0,비빔밥,4900
9388,서울밥집 봉천점,1,한식,서울특별시 관악구 봉천동 927-18,-,0,제육볶음,4900
9389,버거랩,4,기타외식업(다방패스트푸드등),서울특별시 서울 관악구 신림로12길 5,02-876-1225,0,수제치즈버거,3600
9390,추억의 통치킨,4,기타외식업(다방패스트푸드등),서울특별시 서울 관악구 난곡로26길 39 101호,02-851-5908,0,치킨,9000
9395,고기마을,1,한식,서울특별시 강남구 남부순환로 2917 청실상가 105,02-501-5254,0,생오겹살(180g),12000
9395,고기마을,1,한식,서울특별시 강남구 남부순환로 2917 청실상가 105,02-501-5254,0,소갈비살(180g),13000
9395,고기마을,1,한식,서울특별시 강남구 남부순환로 2917 청실상가 105,02-501-5254,0,안창살(180g),13000
9396,요기루,4,기타외식업(다방패스트푸드등),서울특별시 강남구 남부순환로 2917 청실종합상가 지하1층 9호,02-557-2460,0,차돌짬뽕,7000
9396,요기루,4,기타외식업(다방패스트푸드등),서울특별시 강남구 남부순환로 2917 청실종합상가 지하1층 9호,02-557-2460,0,짜장면,5000
9396,요기루,4,기타외식업(다방패스트푸드등),서울특별시 강남구 남부순환로 2917 청실종합상가 지하1층 9호,02-557-2460,0,탕수육(중),7500
9397,오감만족,4,기타외식업(다방패스트푸드등),서울특별시 밤고개로24길 52,02-445-9294,0,콩나물비빔밥,6000
9397,오감만족,4,기타외식업(다방패스트푸드등),서울특별시 밤고개로24길 52,02-445-9294,0,순두부찌개,6000
9397,오감만족,4,기타외식업(다방패스트푸드등),서울특별시 밤고개로24길 52,02-445-9294,0,김치볶음밥,6000
9398,행복한 잔치국수,1,한식,서울특별시 강남구 광평로 196 2층 201호,02-459-2918,0,콩나물국밥,6000
9398,행복한 잔치국수,1,한식,서울특별시 강남구 광평로 196 2층 201호,02-459-2918,0,비빔국수,5500
9398,행복한 잔치국수,1,한식,서울특별시 강남구 광평로 196 2층 201호,02-459-2918,0,잔치국수,5000
9400,명동만두,4,기타외식업(다방패스트푸드등),서울특별시 강남구 역삼로 133 지상1층 1호,02-2052-7776,0,고기만두국,6500
9400,명동만두,4,기타외식업(다방패스트푸드등),서울특별시 강남구 역삼로 133 지상1층 1호,02-2052-7776,0,고기떡만두국,6500
9400,명동만두,4,기타외식업(다방패스트푸드등),서울특별시 강남구 역삼로 133 지상1층 1호,02-2052-7776,0,얼큰탕,6500
9401,일일구(119),1,한식,서울특별시 서울특별시 중구 다산로33길 79-4,02-2231-4229,0,백반,6000
9402,그냥밥집,1,한식,서울특별시 서울특별시 중구 퇴계로12길 53,02-778-7973,0,숯불불백,8000
9403,정원설렁탕(민속의집),1,한식,서울특별시 서울특별시 중구 중림로 11,02-312-0643,0,선지해장국,8000
9403,정원설렁탕(민속의집),1,한식,서울특별시 서울특별시 중구 중림로 11,02-312-0643,0,설렁탕,9000
9404,남도한식-정든님고운님,1,한식,서울특별시 서울특별시 중구 세종대로14길 22-5,02-775-0038,0,남도정식(점심),20000
9406,미라클센터,1,한식,서울특별시 송이로 17길  54-28,02-443-3295,0,떡볶이,3000
9407,미라클센터,1,한식,서울특별시 송이로 17길  54-28,02-443-3295,0,떡볶이,3000
9408,미라클센터,1,한식,서울특별시 송이로 17길  54-28,02-443-3295,0,떡볶이,3000
9412,생생칼국수,1,한식,서울특별시 광진구 군자로 104,2039-7878,0,냉면,5000
9412,생생칼국수,1,한식,서울특별시 광진구 군자로 104,2039-7878,0,칼국수,4500
9414,엄마손집밥,1,한식,서울특별시 광진구 자양번영로 13,2201-4911,0,삼겹살,12000
9414,엄마손집밥,1,한식,서울특별시 광진구 자양번영로 13,2201-4911,0,백반,6000
9415,돈필,3,경양식일식,서울특별시 광진구 동일로72길 38,444-3326,0,삼계탕,12000
9415,돈필,3,경양식일식,서울특별시 광진구 동일로72길 38,444-3326,0,라면,3000
9415,돈필,3,경양식일식,서울특별시 광진구 동일로72길 38,444-3326,0,김치찌개,6000
9415,돈필,3,경양식일식,서울특별시 광진구 동일로72길 38,444-3326,0,돈가스,7000
9415,돈필,3,경양식일식,서울특별시 광진구 동일로72길 38,444-3326,0,냉면,6000
9418,동해루,2,중식,서울특별시 중랑구 면목천로23길 44,02-433-1786,0,짬뽕,4000
9418,동해루,2,중식,서울특별시 중랑구 면목천로23길 44,02-433-1786,0,자장면,3000
9423,다담2900,1,한식,서울특별시 망우로66길 75 1층,02-493-3339,0,비빔밥,3900
9423,다담2900,1,한식,서울특별시 망우로66길 75 1층,02-493-3339,0,냉면,5000
9424,짜장나루,2,중식,서울특별시 중랑구 겸재로 161,02-494-4774,0,짬뽕,4000
9424,짜장나루,2,중식,서울특별시 중랑구 겸재로 161,02-494-4774,0,자장면,3000
9426,세븐돈가스,1,한식,서울특별시 중랑구 용마산로 557,02-433-1644,0,김치찌개,5000
9426,세븐돈가스,1,한식,서울특별시 중랑구 용마산로 557,02-433-1644,0,김치찌개,5000
9426,세븐돈가스,1,한식,서울특별시 중랑구 용마산로 557,02-433-1644,0,돈까스,6500
9428,커피앤바복길이,4,기타외식업(다방패스트푸드등),서울특별시 중랑구 봉화산로4길 62,,0,커피,2500
9429,풍년집본가,1,한식,서울특별시 서울 관악구 난곡로 232  1층,02-852-3636,0,돼지고기(300g),15000
9430,어느멋진날,4,기타외식업(다방패스트푸드등),서울특별시 관악구 신림로11길 67,0507-1432-6779,0,카페라떼,2800
9430,어느멋진날,4,기타외식업(다방패스트푸드등),서울특별시 관악구 신림로11길 67,0507-1432-6779,0,아메리카노,2300
9431,네이밍카페커피GO,4,기타외식업(다방패스트푸드등),서울특별시 관악구 난곡로 317,0507-1313-4573,0,아메리카노,2400
9431,네이밍카페커피GO,4,기타외식업(다방패스트푸드등),서울특별시 관악구 난곡로 317,0507-1313-4573,0,아인슈페너,4900
9431,네이밍카페커피GO,4,기타외식업(다방패스트푸드등),서울특별시 관악구 난곡로 317,0507-1313-4573,0,카라멜마끼아또,4400
9431,네이밍카페커피GO,4,기타외식업(다방패스트푸드등),서울특별시 관악구 난곡로 317,0507-1313-4573,0,콜드브루,3900
9432,즉석우동짜장,2,중식,서울특별시 서울 관악구 남부순환로 1726 1층,070-7758-8227,0,짜장면,4000
9432,즉석우동짜장,2,중식,서울특별시 서울 관악구 남부순환로 1726 1층,070-7758-8227,0,비빔밥,5500
9432,즉석우동짜장,2,중식,서울특별시 서울 관악구 남부순환로 1726 1층,070-7758-8227,0,짬뽕,5000
9433,맛조탕,1,한식,서울특별시 관악구 은천로 119,02-871-1711,0,제육볶음,4500
9433,맛조탕,1,한식,서울특별시 관악구 은천로 119,02-871-1711,0,비빔밥,4500
9433,맛조탕,1,한식,서울특별시 관악구 은천로 119,02-871-1711,0,청국장,4500
9434,카페해밀,4,기타외식업(다방패스트푸드등),서울특별시 관악구 법원단지길 42,0507-1303-5658,0,카페라떼,2800
9434,카페해밀,4,기타외식업(다방패스트푸드등),서울특별시 관악구 법원단지길 42,0507-1303-5658,0,아메리카노,2000
9434,카페해밀,4,기타외식업(다방패스트푸드등),서울특별시 관악구 법원단지길 42,0507-1303-5658,0,1L 카페라떼,5500
9434,카페해밀,4,기타외식업(다방패스트푸드등),서울특별시 관악구 법원단지길 42,0507-1303-5658,0,1L 아메리카노,3800
9435,가름커피,4,기타외식업(다방패스트푸드등),서울특별시 관악구 신림로23길 16,-,0,더블샷아메리카노,1300
9435,가름커피,4,기타외식업(다방패스트푸드등),서울특별시 관악구 신림로23길 16,-,0,자몽에이드,3500
9435,가름커피,4,기타외식업(다방패스트푸드등),서울특별시 관악구 신림로23길 16,-,0,에스프레소,1300
9438,명물갈비,1,한식,서울특별시 서대문구 명물길 43-3,02-392-1239,0,돼지갈비,14000
9438,명물갈비,1,한식,서울특별시 서대문구 명물길 43-3,02-392-1239,0,갈비탕,10000
9439,돈장군,1,한식,서울특별시 노원구 광운로 69 1층,941-8276,0,삼겹살,7000
9439,돈장군,1,한식,서울특별시 노원구 광운로 69 1층,941-8276,0,돼지갈비,6000
9440,여자만아구찜,1,한식,서울특별시 노원구 석계로18길 10-8,941-1989,0,아구찜,18000
9441,뚱뚱이 밥상,1,한식,서울특별시 노원구 동일로1548(상계동 지하 1층 ),931-6493,0,한식뷔페,7000
9442,테스트,1,한식,서울특별시 테스트,123-4567,0,,
9446,포스트푸드,1,한식,서울특별시 금천구 디지털로 9길 68  B106~111호,02-2624-3939,0,한식,5000
9447,정가네촌 감자탕,1,한식,서울특별시 서울시 금천구 독산로 46,02-808-4332,0,버섯 감자탕(2인),24000
9447,정가네촌 감자탕,1,한식,서울특별시 서울시 금천구 독산로 46,02-808-4332,0,뼈해장국,7000
9447,정가네촌 감자탕,1,한식,서울특별시 서울시 금천구 독산로 46,02-808-4332,0,선지해장국,6000
9447,정가네촌 감자탕,1,한식,서울특별시 서울시 금천구 독산로 46,02-808-4332,0,보쌈주는 감자탕(2인),33000
9448,국수집,1,한식,서울특별시 서울시 금천구 금하로25길 18 1층(시흥동),809-8013,0,칼국수,4000
9448,국수집,1,한식,서울특별시 서울시 금천구 금하로25길 18 1층(시흥동),809-8013,0,잔치구수,4500
9449,푸드플러스,1,한식,서울특별시 서울시 금천구 가산디지털1로 119 B동 136호,02-858-4235,0,백반,5000
9450,엉터리돼지갈비,1,한식,서울특별시 서대문구 포방터길71,02-379-1583,0,된장찌개,4000
9450,엉터리돼지갈비,1,한식,서울특별시 서대문구 포방터길71,02-379-1583,0,김치찌개,4000
9450,엉터리돼지갈비,1,한식,서울특별시 서대문구 포방터길71,02-379-1583,0,삼겹살,10000
9460,본솔커피,4,기타외식업(다방패스트푸드등),서울특별시 서대문구 증가로82,,0,생과일쥬스,3000
9460,본솔커피,4,기타외식업(다방패스트푸드등),서울특별시 서대문구 증가로82,,0,아메리카노,2500
9462,밥 보다 국시,1,한식,서울특별시 서대문구 세검정로3길 64,02-391-1279,0,칼국수,4000
9462,밥 보다 국시,1,한식,서울특별시 서대문구 세검정로3길 64,02-391-1279,0,잔치국수,3500
9463,수자타착한식당,1,한식,서울특별시 관악구 남부순환로143나길 6,02-865-8836,0,된장찌개,5000
9463,수자타착한식당,1,한식,서울특별시 관악구 남부순환로143나길 6,02-865-8836,0,비빔밥,5000
9463,수자타착한식당,1,한식,서울특별시 관악구 남부순환로143나길 6,02-865-8836,0,김치전골,6000
9464,씨티스퀘어,1,한식,서울특별시 서울 중구 서소문로 124,1111-1111,0,,
9465,명동찌개마을,1,한식,서울특별시 서울 강동구 성안로3길 91,02-476-8987,0,양푼돼지고기김치찌개2인분,17000
9465,명동찌개마을,1,한식,서울특별시 서울 강동구 성안로3길 91,02-476-8987,0,우렁된장찌개,8000
9467,아!짜장,2,중식,서울특별시 도봉구 도당로 76(방학동),,0,짬뽕,3000
9467,아!짜장,2,중식,서울특별시 도봉구 도당로 76(방학동),,0,탕수육,8000
9467,아!짜장,2,중식,서울특별시 도봉구 도당로 76(방학동),,0,짜장면,1500
9468,화원,2,중식,서울특별시 서울 도봉구 덕릉로59길 93,998-8888,0,탕수육,7000
9468,화원,2,중식,서울특별시 서울 도봉구 덕릉로59길 93,998-8888,0,자장면,2500
